"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"1","Tanal de bigotes","Phragmipedium exstaminodium","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",43328084,2015-09-09,"CR","3.1","A2cd+3cd+4cd; B1ab(ii,iii,v); C1+2a(i,ii); D","A2cd+3cd+4cd; B1ab(ii,iii,v); C1+2a(i,ii); D","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Unknown","Yes",NA,NA,"20","20","5","1",4,5,10,10,2000,1,200,NA
"2",NA,"Ateleia truncata","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",152759924,2019-06-25,"CR","3.1","A4ac; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C1+2a(i,ii); D","A4ac; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C1+2a(i,ii); D","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"4","4-100","49","1",4,5,10,10,2000,1,200,NA
"3",NA,"Coryphantha potosiana","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","CACTACEAE",670183,2009-11-19,"CR","3.1","A3c; B1ab(iii,v)+2ab(iii,v)","A3c; B1ab(iii,v)+2ab(iii,v)","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","1","1","2000","1",4,5,10,9,1800,3,200,NA
"4",NA,"Ceratozamia santillanii","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",1828396,2020-10-06,"CR","3.1","A3cd+4cd; B1ab(i,ii,iii,iv,v)","A3cd+4cd; B1ab(i,ii,iii,iv,v)","Extant","Native",2,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","Yes","12","44","200-250","2",4,5,10,9,1800,3,200,NA
"5",NA,"Mammillaria marcosii","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","CACTACEAE",2936060,2009-11-19,"CR","3.1","A2d+3d; B1ab(v)+2ab(v); C2a(ii)","A2d+3d; B1ab(v)+2ab(v); C2a(ii)","Extant","Native",2,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,"9","10","150","1",4,5,10,9,1800,3,200,NA
"6","Palmita","Zamia inermis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",69833031,2020-06-25,"CR","3.1","A2acd+4acd; B1ab(i,ii,iii,v)","A2acd+4acd; B1ab(i,ii,iii,v)","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,"Yes",NA,"50","300-350","1",4,5,10,9,1800,3,200,NA
"7",NA,"Meliosma nesites","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","SABIACEAE",126621028,2020-11-09,"CR","3.1","A3ce; B1ab(iii)+2ab(iii)","A3ce; B1ab(iii)+2ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"8","8",NA,"1",4,5,10,9,1800,3,200,NA
"8","Ahuacasusco","Magnolia granbarrancae","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",254594969,2022-02-20,"CR","3.1","A3c; B1ab(iii,v)+2ab(iii,v); C1","A3c; B1ab(iii,v)+2ab(iii,v); C1","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"8","8","74","4",4,5,10,9,1800,3,200,NA
"9","Dry-Growing Mexipedium","Mexipedium xerophyticum","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",43327764,2015-11-17,"CR","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C1+2a(i,ii); D","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C1+2a(i,ii); D","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes","Yes","4","4","5-50","1",4,5,8,10,1600,9,200,NA
"10","Ixtotl (náhuatl)","Beaucarnea hiriartiae","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ASPARAGACEAE",137376204,2019-11-04,"CR","3.1","C1+2a(i); D","C1+2a(i); D","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"24","2455.732","49","3",4,5,8,10,1600,9,200,NA
"11",NA,"Acidocroton madrigalensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",126301026,2020-03-17,"CR","3.1","C1+2a(ii)","C1+2a(ii)","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes","Yes","No",NA,"16","16","249",NA,4,5,8,9,1440,11,180,NA
"12","Candelilla","Euphorbia coalcomanensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",126603994,2020-03-21,"CR","3.1","C1","C1","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"12","12-149","249",NA,4,5,8,9,1440,11,180,NA
"13",NA,"Guettarda coatzacoalcensis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",126613471,2020-08-31,"CR","3.1","B1ab(i,iii,v); C1","B1ab(i,iii,v); C1","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"10","249","1",4,5,8,9,1440,11,180,NA
"14",NA,"Desmopsis migueliana","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",137376109,2019-12-13,"CR","3.1","C1+2a(i)","C1+2a(i)","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"8-100","8-100","99","2",4,5,8,9,1440,11,180,NA
"15",NA,"Lonchocarpus barbatus","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",156940522,2019-08-27,"CR","3.1","A2ac; B1ab(ii,iii,v); C1","A2ac; B1ab(ii,iii,v); C1","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"16","31.916-100","249","4",4,5,8,9,1440,11,180,NA
"16","Cedrillo","Mortoniodendron palaciosii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",173847895,2020-05-13,"CR","3.1","A2c; C1","A2c; C1","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"18.743","249",NA,4,5,8,9,1440,11,180,NA
"17","Vaquita","Phocoena sinus","CHORDATA","MAMMALIA","ARTIODACTYLA","PHOCOENIDAE",214541137,2022-03-02,"CR","3.1","A2a; C1+2a(ii); D; E","A2a; C1+2a(ii); D; E","Extant","Native",3,"Decreasing","Yes","Unknown","No","No","Yes",NA,NA,"2000",NA,"18","1",4,3.33333333333333,10,10,1333.33333333333,17,133.333333333333,NA
"18","Assoot","Agave pelona","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ASPARAGACEAE",188903726,2018-02-16,"CR","3.1","A3d","A3d","Extant","Native",2,"Decreasing",NA,NA,NA,"Yes",NA,NA,NA,NA,"530",NA,"1",4,5,10,6,1200,18,200,NA
"19","Morro","Amphitecna loreae","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","BIGNONIACEAE",163440814,2019-12-06,"CR","3.1","A2ac; B1ab(i,iii); D","A2ac; B1ab(i,iii); D","Extant","Native",2,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,"4-100","4-100","49","1",4,5,5,10,1000,19,200,NA
"20",NA,"Mortoniodendron uxpanapense","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",173847915,2020-05-14,"CR","3.1","A2ac; B1ab(iii); D","A2ac; B1ab(iii); D","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"99","49","1",4,5,5,10,1000,19,200,NA
"21",NA,"Zamia vazquezii","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243413573,2020-06-26,"CR","3.1","A2cd; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(i); D","A2cd; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(i); D","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,"Yes","8","75-100","2-49","2",4,5,5,10,1000,19,200,NA
"22",NA,"Mammillaria herrerae","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","CACTACEAE",2935827,2009-11-18,"CR","3.1","A2ad; B1ab(v)+2ab(v)","A2ad; B1ab(v)+2ab(v)","Extant","Native",2,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,"1","4",NA,"1",4,5,5,9,900,22,180,NA
"23","Árbol de Chile","Capparidastrum tuxtlense","TRACHEOPHYTA","MAGNOLIOPSIDA","BRASSICALES","CAPPARACEAE",126300621,2020-02-25,"CR","3.1","A2c; B1ab(i,ii,iii,v)","A2c; B1ab(i,ii,iii,v)","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"32","32","499","1",4,5,5,9,900,22,180,NA
"24",NA,"Cleyera velutina","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PENTAPHYLACACEAE",126609773,2020-04-09,"CR","3.1","A2c","A2c","Extant","Native",2,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"20","66.266","249",NA,4,5,5,9,900,22,180,NA
"25",NA,"Amyris thyrsiflora","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","RUTACEAE",126620858,2020-11-18,"CR","3.1","A2ac","A2ac","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"16","38.414","249",NA,4,5,5,9,900,22,180,NA
"26",NA,"Lonchocarpus brachyanthus","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",156940532,2019-08-28,"CR","3.1","A2ac; B1ab(i,ii,iii)+2ab(i,ii,iii)","A2ac; B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"4","8-100","2499","1",4,5,5,9,900,22,180,NA
"27","Majagua","Hampea breedlovei","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",173847561,2020-05-11,"CR","3.1","A2ac; B1ab(i,iii)","A2ac; B1ab(i,iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,NA,"18.161",NA,"1",4,5,5,9,900,22,180,NA
"28",NA,"Quararibea lopezperaltae","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",173847935,2020-05-14,"CR","3.1","A2ac; B1ab(iii)","A2ac; B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"99",NA,"2",4,5,5,9,900,22,180,NA
"29",NA,"Malpighia hintonii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","MALPIGHIACEAE",194048713,2021-02-10,"CR","3.1","A2ac","A2ac","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"12","35.173","249",NA,4,5,5,9,900,22,180,NA
"30",NA,"Eugenia mozomboensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",204727900,2022-02-17,"CR","3.1","A2ac; B1ab(i,ii,iii,iv)","A2ac; B1ab(i,ii,iii,iv)","Extant","Native",2,"Decreasing",NA,"Yes","Yes","Yes","Yes",NA,NA,"20.000","77.201",NA,"1",4,5,5,9,900,22,180,NA
"31",NA,"Tapura mexicana","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","DICHAPETALACEAE",126301001,2020-06-08,"CR","3.1","C1","C1","Extant","Native",3,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"249",NA,4,3.33333333333333,8,8,853.333333333333,31,106.666666666667,NA
"32",NA,"Bernardia macrocarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",126301091,2020-03-18,"CR","3.1","A2ac; C1","A2ac; C1","Extant","Native",3,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"16-499","717","249",NA,4,3.33333333333333,8,8,853.333333333333,31,106.666666666667,NA
"33","Pepetaca","Sterculia xolocotzii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",173847990,2020-05-18,"CR","3.1","C1","C1","Extant","Native",3,"Decreasing","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"4088","249",NA,4,3.33333333333333,8,8,853.333333333333,31,106.666666666667,NA
"34","Ameca Shiner","Notropis amecae","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","LEUCISCIDAE",546437,2018-12-05,"EW","3.1",NA,NA,"Extinct Post-1500","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,10,10,800,34,80,NA
"35","Banded Allotoca","Allotoca goslinei","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","GOODEIDAE",1998432,2018-03-07,"EW","3.1",NA,NA,"Extinct Post-1500","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",8,1,10,10,800,34,80,NA
"36","Golden Skiffia","Skiffia francesae","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","GOODEIDAE",2757376,2018-04-18,"EW","3.1",NA,NA,"Extinct Post-1500","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",8,1,10,10,800,34,80,NA
"37","Marbled Swordtail","Xiphophorus meyeri","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","POECILIIDAE",2784905,2018-10-31,"EW","3.1",NA,NA,"Extinct Post-1500","Native",2,NA,NA,"Yes",NA,"Yes",NA,NA,NA,NA,"2000",NA,"2",8,1,10,10,800,34,80,NA
"38","Perrito de Potosi","Cyprinodon alvarezi","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","CYPRINODONTIDAE",3104750,2018-09-12,"EW","3.1",NA,NA,"Extinct Post-1500","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,10,10,800,34,80,NA
"39","La Palma Pupfish","Cyprinodon longidorsalis","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","CYPRINODONTIDAE",3107266,2018-09-27,"EW","3.1",NA,NA,"Extinct Post-1500","Native",2,NA,NA,"Yes",NA,NA,NA,NA,"Yes",NA,NA,NA,NA,8,1,10,10,800,34,80,NA
"40","Charco Palma Pupfish","Cyprinodon veronicae","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","CYPRINODONTIDAE",3107453,2018-09-27,"EW","3.1",NA,NA,"Extinct Post-1500","Native",2,NA,NA,"Yes",NA,NA,NA,NA,"Yes",NA,NA,NA,NA,8,1,10,10,800,34,80,NA
"41",NA,"Agave lurida","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ASPARAGACEAE",123986038,2018-02-15,"EW","3.1",NA,NA,"Extinct Post-1500","Native",2,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"4",NA,"1",8,1,10,10,800,34,80,NA
"42",NA,"Csapodya splendens","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",126613386,2020-08-17,"EW","3.1",NA,NA,"Extinct Post-1500","Native",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,10,10,800,34,80,NA
"43","Falso Maguey Grande","Furcraea macdougallii","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ASPARAGACEAE",137376234,2019-11-07,"EW","3.1",NA,NA,"Extinct Post-1500","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,10,10,800,34,80,NA
"44","Monterrey Platyfish","Xiphophorus couchianus","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","POECILIIDAE",157724204,2018-10-26,"EW","3.1",NA,NA,"Extinct Post-1500","Native",2,NA,NA,"Yes",NA,"Yes","Yes",NA,"Yes","12-24",NA,"0","1",8,1,10,10,800,34,80,NA
"45","Saffron Coral","Porites sverdrupi","CNIDARIA","ANTHOZOA","SCLERACTINIA","PORITIDAE",165927357,2024-03-14,"CR","3.1","A2bce","A2bce","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"12","4766",NA,"3",4,10,5,4,800,34,200,NA
"46","Socorro Dove","Zenaida graysoni","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE",178409463,2020-08-26,"EW","3.1",NA,NA,"Extinct Post-1500","Native",1,NA,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","No",NA,NA,NA,NA,8,1,10,10,800,34,80,NA
"47","Cozumel Thrasher","Toxostoma guttatum","CHORDATA","AVES","PASSERIFORMES","MIMIDAE",179828104,2020-08-28,"CR","3.1","D","D","Extant","Native",1,"Decreasing","Unknown","Yes","No","Unknown","Unknown","No","Yes",NA,"150","1-49","1",4,10,2,10,800,34,400,NA
"48","Angel Island Mouse","Peromyscus guardia","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",276938034,2025-04-04,"CR","3.1","D","D","Possibly Extinct","Native",1,"Decreasing","Yes","Unknown",NA,"Unknown","Unknown","Yes","Unknown","16",NA,"0-50","1",4,10,2,10,800,34,400,NA
"49",NA,"Branchinecta belki","ARTHROPODA","BRANCHIOPODA","ANOSTRACA","BRANCHINECTIDAE",9549316,2000-01-01,"CR","2.3","B1+2abcde","B1ab(i,ii,iii,v)","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,2,9,720,49,360,NA
"50",NA,"Sceloporus exsul","CHORDATA","REPTILIA","SQUAMATA","PHRYNOSOMATIDAE",12743099,2007-03-01,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,2,9,720,49,360,NA
"51","San Cristobal Shrew","Sorex stizodon","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE",22316681,2016-07-11,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"20.71161",NA,"1",4,10,2,9,720,49,360,NA
"52","Sclater's Shrew","Sorex sclateri","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE",22316927,2016-07-11,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"33.50552",NA,"2",4,10,2,9,720,49,360,NA
"53","Ixtlán Deer Mouse","Habromys ixtlani","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",22376638,2016-07-11,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"93.29542",NA,"1",4,10,2,9,720,49,360,NA
"54","Jico Deer Mouse","Habromys simulatus","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",22376731,2016-07-11,"CR","3.1","C2a(i,ii)","C2a(i,ii)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes",NA,NA,NA,"50","19778.78","50","2",4,10,2,9,720,49,360,NA
"55",NA,"Cestrum flavescens","TRACHEOPHYTA","MAGNOLIOPSIDA","SOLANALES","SOLANACEAE",126625155,2019-03-22,"CR","3.1","B2ab(i,iii)","B2ab(i,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,"Yes","8",NA,NA,"1",4,10,2,9,720,49,360,NA
"56",NA,"Acritodon nephophilus","BRYOPHYTA","BRYOPSIDA","HYPNALES","HYPNACEAE",128387170,2009-04-27,"CR","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,"Yes","8","16","100","2",4,10,2,9,720,49,360,NA
"57","Short-crested Coquette","Lophornis brachylophus","CHORDATA","AVES","CAPRIMULGIFORMES","TROCHILIDAE",130649157,2018-08-07,"CR","3.1","B1ab(i,ii,iii,v)","B1ab(i,ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Unknown","No",NA,"70","250-999","1",4,10,2,9,720,49,360,NA
"58","San Lorenzo Deermouse","Peromyscus interparietalis","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",143640471,2017-01-16,"CR","3.1","B1ab(v)","B1ab(v)","Extant","Native",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"74.19",NA,NA,4,10,2,9,720,49,360,NA
"59","Coronados Deer Mouse","Peromyscus pseudocrinitus","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",143642485,2017-01-16,"CR","3.1","B1ab(v)","B1ab(v)","Extant","Native",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"11.13",NA,"1",4,10,2,9,720,49,360,NA
"60","Catalina Deer Mouse","Peromyscus slevini","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",143643850,2017-01-16,"CR","3.1","B1ab(v)","B1ab(v)","Extant","Native",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"30.03",NA,"1",4,10,2,9,720,49,360,NA
"61","Schmidly's Deer Mouse","Habromys schmidlyi","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",278365074,2025-04-13,"CR","3.1","B1ab(i,iii)","B1ab(i,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,NA,"75",NA,"1",4,10,2,9,720,49,360,NA
"62",NA,"Ceratozamia kuesteriana","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243398420,2020-07-09,"CR","3.1","A2cd","A2cd","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"340","250-500",NA,4,5,5,7,700,62,140,NA
"63",NA,"Agonandra goldbergiana","TRACHEOPHYTA","MAGNOLIOPSIDA","SANTALALES","OPILIACEAE",126609713,2020-04-08,"CR","3.1","A2c; D","A2c; D","Extant","Native",3,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"4",NA,"49",NA,4,3.33333333333333,5,10,666.666666666667,63,133.333333333333,NA
"64","Vainilla","Vanilla cribbiana","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",173258316,2017-02-16,"CR","3.1","A3cd; C2a(i); D","A3cd; C2a(i); D","Extant","Native",6,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes","Yes","24","17128.472","10-20","5",4,1.66666666666667,10,10,666.666666666667,63,66.6666666666667,NA
"65","Vallarta Mud Turtle","Kinosternon vogti","CHORDATA","REPTILIA","TESTUDINES","KINOSTERNIDAE",215164374,2022-03-11,"CR","3.1","A4cde","A4cde","Extant","Native",3,"Decreasing",NA,"Yes","Yes","Yes","Yes",NA,NA,"100","330","1000","5",4,3.33333333333333,10,5,666.666666666667,63,133.333333333333,NA
"66",NA,"Zamia purpurea","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243410929,2020-05-18,"CR","3.1","A4cd","A4cd","Extant","Native",3,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"4696","2000",NA,4,3.33333333333333,10,5,666.666666666667,63,133.333333333333,NA
"67","Pygmy Raccoon","Procyon pygmaeus","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE",45201913,2016-02-11,"CR","3.1","C2a(ii)","C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes","No","No","Yes","No","Yes","104","526","192","1",4,10,2,8,640,67,320,NA
"68","Calatolli (Náhuatl)","Calatola mollis","TRACHEOPHYTA","MAGNOLIOPSIDA","METTENIUSALES","METTENIUSACEAE",126604249,2020-04-06,"CR","3.1","A2c; C1","A2c; C1","Extant","Native",4,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"48","10343","249",NA,4,2.5,8,8,640,67,80,NA
"69",NA,"Faramea cobana","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",126613431,2020-08-18,"CR","3.1","A2ac; C1","A2ac; C1","Extant","Native",4,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"20","670.483","249",NA,4,2.5,8,8,640,67,80,NA
"70","Axolotl","Ambystoma mexicanum","CHORDATA","AMPHIBIA","CAUDATA","AMBYSTOMATIDAE",53947343,2019-10-23,"CR","3.1","A2abce","A2abce","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes",NA,"467","50-1000","3",4,5,5,6,600,70,120,NA
"71",NA,"Gyminda fimbrillata","TRACHEOPHYTA","MAGNOLIOPSIDA","CELASTRALES","CELASTRACEAE",126300706,2020-02-04,"CR","3.1","A2ac; B1ab(ii,iii)","A2ac; B1ab(ii,iii)","Extant","Native",3,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,NA,"25-100","249","2",4,3.33333333333333,5,9,600,70,120,NA
"72",NA,"Mappia mexicana","TRACHEOPHYTA","MAGNOLIOPSIDA","ICACINALES","ICACINACEAE",126604259,2020-04-01,"CR","3.1","A2ac","A2ac","Extant","Native",3,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"4","5594",NA,NA,4,3.33333333333333,5,9,600,70,120,NA
"73",NA,"Cleyera serrulata","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PENTAPHYLACACEAE",126609768,2020-04-09,"CR","3.1","A2ac","A2ac","Extant","Native",3,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"8",NA,NA,NA,4,3.33333333333333,5,9,600,70,120,NA
"74",NA,"Zanthoxylum quassiifolium","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","RUTACEAE",126621008,2020-11-06,"CR","3.1","A2ac","A2ac","Extant","Native",3,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"8","125.499",NA,NA,4,3.33333333333333,5,9,600,70,120,NA
"75","Stripy  Ponytail","Beaucarnea recurvata","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ASPARAGACEAE",137376209,2019-11-05,"CR","3.1","A2acd+4ac","A2acd+4ac","Extant","Native",2,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"100","16690.908",NA,NA,4,5,10,3,600,70,200,NA
"76",NA,"Trichilia chirriactensis","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","MELIACEAE",149396421,2019-07-03,"CR","3.1","A2a; B1ab(i,ii,iii,v)","A2a; B1ab(i,ii,iii,v)","Extant","Native",3,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,"12","66.772","249","3",4,3.33333333333333,5,9,600,70,120,NA
"77",NA,"Ateleia chiangii","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",152759879,2019-06-13,"CR","3.1","A2ac","A2ac","Extant","Native",3,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"12-500","51.211",NA,"3-5",4,3.33333333333333,5,9,600,70,120,NA
